chr	start	end	peak_id	score	strand	signal_value	p_value	q_value	length	peak_center	peak_strength	signal_category
chr2a	33242510	33243510	macs3_results_dup/Oran_Guchi_peak_11413	30	.	1.95512	3.0188	1.04021	453	33242736.5	Weak	Low
chr2a	33317009	33317783	macs3_results_dup/Oran_Guchi_peak_11415	33	.	2.04399	3.38242	1.2525	722	33317370	Weak	Low
chr2a	33507518	33507534	macs3_results_dup/Oran_Guchi_peak_11421	30	.	1.95512	3.0188	1.04021	475	33507755.5	Weak	Low
chr2a	33768838	33770438	macs3_results_dup/Oran_Guchi_peak_11428	45	.	2.3106	4.57449	1.99574	516	33769096	Weak	Low
chr2a	33768838	33770438	macs3_results_dup/Oran_Guchi_peak_11428	45	.	2.3106	4.57449	1.99574	516	33769096	Weak	Low
chr2a	33773370	33773778	macs3_results_dup/Oran_Guchi_peak_11429	30	.	1.95512	3.0188	1.04021	757	33773748.5	Weak	Low
chr2a	34358719	34359332	macs3_results_dup/Oran_Guchi_peak_11445	44	.	2.28202	4.47808	1.99574	465	34358951.5	Weak	Low
chr2a	35356083	35357311	macs3_results_dup/Oran_Guchi_peak_11452	37	.	1.96194	3.71857	1.48027	909	35356537.5	Weak	Low
chr2a	37460512	37461200	macs3_results_dup/Oran_Guchi_peak_11467	40	.	2.07265	4.05318	1.729	491	37460757.5	Weak	Low
chr2a	37926993	37929701	macs3_results_dup/Oran_Guchi_peak_11468	528	.	6.71244	52.8555	48.5008	871	37927428.5	Strong	High
chr2a	38185968	38186373	macs3_results_dup/Oran_Guchi_peak_11474	45	.	2.3106	4.57449	1.99574	487	38186211.5	Weak	Low
chr2a	38284795	38285161	macs3_results_dup/Oran_Guchi_peak_11478	37	.	2.13286	3.7633	1.48027	639	38285114.5	Weak	Low
chr2a	38438158	38439442	macs3_results_dup/Oran_Guchi_peak_11480a	41	.	2.22173	4.16084	1.729	552	38438434	Weak	Low
chr2a	38438158	38439442	macs3_results_dup/Oran_Guchi_peak_11480b	30	.	1.95512	3.0188	1.04021	1889	38439102.5	Weak	Low
chr2a	38595854	38597191	macs3_results_dup/Oran_Guchi_peak_11481	45	.	2.3106	4.57449	1.99574	471	38596089.5	Weak	Low
chr2a	38595854	38597191	macs3_results_dup/Oran_Guchi_peak_11481	45	.	2.3106	4.57449	1.99574	471	38596089.5	Weak	Low
chr2a	39139493	39140493	macs3_results_dup/Oran_Guchi_peak_11485	50	.	2.39947	5.00373	2.28427	1360	39140173	Weak	Low
chr2a	41942621	41944972	macs3_results_dup/Oran_Guchi_peak_11509a	40	.	2.18181	4.02904	1.729	755	41942998.5	Weak	Low
chr2a	41942870	41943870	macs3_results_dup/Oran_Guchi_peak_11509a	40	.	2.18181	4.02904	1.729	755	41943247.5	Weak	Low
chr2a	41942621	41944972	macs3_results_dup/Oran_Guchi_peak_11509b	33	.	2.01871	3.30315	1.2525	1793	41943517.5	Weak	Low
chr2a	41942870	41943870	macs3_results_dup/Oran_Guchi_peak_11509b	33	.	2.01871	3.30315	1.2525	1793	41943766.5	Weak	Low
chr2a	42175439	42176249	macs3_results_dup/Oran_Guchi_peak_11512	41	.	2.22173	4.16084	1.729	544	42175711	Weak	Low
chr2a	42500791	42501321	macs3_results_dup/Oran_Guchi_peak_11516	79	.	2.66115	7.9423	4.60313	785	42501183.5	Weak	Low
chr2a	43163735	43164341	macs3_results_dup/Oran_Guchi_peak_11527	30	.	1.95512	3.0188	1.04021	472	43163971	Weak	Low
chr2a	43308341	43309053	macs3_results_dup/Oran_Guchi_peak_11528	73	.	2.84382	7.3671	4.09805	865	43308773.5	Weak	Low
chr2a	45562717	45563680	macs3_results_dup/Oran_Guchi_peak_11539	39	.	2.06839	3.94095	1.64793	510	45562972	Weak	Low
chr2a	46260678	46261385	macs3_results_dup/Oran_Guchi_peak_11541	22	.	1.63106	2.22954	0.664616	499	46260927.5	Weak	Low
chr2a	46680744	46681909	macs3_results_dup/Oran_Guchi_peak_11546	26	.	1.86626	2.67305	0.848249	716	46681102	Weak	Low
chr2a	47309830	47310181	macs3_results_dup/Oran_Guchi_peak_11560	37	.	2.13286	3.7633	1.48027	757	47310208.5	Weak	Low
chr2a	47812582	47813729	macs3_results_dup/Oran_Guchi_peak_11568	112	.	3.4659	11.2125	7.62265	1067	47813115.5	Strong	Low
chr2a	47985494	47986519	macs3_results_dup/Oran_Guchi_peak_11575	45	.	2.3106	4.57449	1.99574	737	47985862.5	Weak	Low
chr2a	48080717	48081798	macs3_results_dup/Oran_Guchi_peak_11578	33	.	1.96965	3.32075	1.2525	466	48080950	Weak	Low
chr2a	48080838	48081798	macs3_results_dup/Oran_Guchi_peak_11578	33	.	1.96965	3.32075	1.2525	466	48081071	Weak	Low
chr2a	48081955	48082388	macs3_results_dup/Oran_Guchi_peak_11579	68	.	2.70085	6.82985	3.68088	610	48082260	Weak	Low
chr2a	48929925	48931276	macs3_results_dup/Oran_Guchi_peak_11582	34	.	1.86858	3.42757	1.29297	726	48930288	Weak	Low
chr2a	49922273	49923346	macs3_results_dup/Oran_Guchi_peak_11590	48	.	2.24851	4.82691	2.22681	856	49922701	Weak	Low
chr2a	51153379	51154370	macs3_results_dup/Oran_Guchi_peak_11602	59	.	2.57721	5.90698	2.93145	611	51153684.5	Weak	Low
chr2a	51553719	51554719	macs3_results_dup/Oran_Guchi_peak_11610	78	.	2.93269	7.88025	4.54222	509	51553973.5	Weak	Low
chr2a	51568761	51569706	macs3_results_dup/Oran_Guchi_peak_11611	41	.	2.22173	4.16084	1.729	503	51569012.5	Weak	Low
chr2a	52172107	52173112	macs3_results_dup/Oran_Guchi_peak_11618	50	.	2.39947	5.00373	2.28427	561	52172387.5	Weak	Low
chr2a	52789347	52789500	macs3_results_dup/Oran_Guchi_peak_11635	63	.	2.66608	6.38008	3.29267	577	52789635.5	Weak	Low
chr2a	52848451	52848744	macs3_results_dup/Oran_Guchi_peak_11639	33	.	2.04399	3.38242	1.2525	501	52848701.5	Weak	Low
chr2a	52857343	52858276	macs3_results_dup/Oran_Guchi_peak_11640	33	.	2.04399	3.38242	1.2525	508	52857597	Weak	Low
chr2a	52946023	52946568	macs3_results_dup/Oran_Guchi_peak_11644	30	.	1.95512	3.0188	1.04021	494	52946270	Weak	Low
chr2a	52949533	52950491	macs3_results_dup/Oran_Guchi_peak_11645	51	.	2.40276	5.1469	2.42034	646	52949856	Weak	Low
chr2a	52979735	52979980	macs3_results_dup/Oran_Guchi_peak_11649	73	.	2.84382	7.3671	4.09805	714	52980092	Weak	Low
chr2a	53158350	53159700	macs3_results_dup/Oran_Guchi_peak_11652	81	.	2.90625	8.14515	4.79562	767	53158733.5	Weak	Low
chr2a	53367468	53368251	macs3_results_dup/Oran_Guchi_peak_11659	59	.	2.57721	5.90698	2.93145	623	53367779.5	Weak	Low
chr2a	53367468	53368371	macs3_results_dup/Oran_Guchi_peak_11659	59	.	2.57721	5.90698	2.93145	623	53367779.5	Weak	Low
chr2a	53692045	53692560	macs3_results_dup/Oran_Guchi_peak_11663	63	.	2.66608	6.38008	3.29267	687	53692388.5	Weak	Low
chr2a	53936438	53937394	macs3_results_dup/Oran_Guchi_peak_11666	50	.	2.39947	5.00373	2.28427	840	53936858	Weak	Low
chr2a	54641741	54642670	macs3_results_dup/Oran_Guchi_peak_11679	50	.	2.33255	5.02179	2.30074	616	54642049	Weak	Low
chr2a	55534751	55535372	macs3_results_dup/Oran_Guchi_peak_11689	30	.	1.95512	3.0188	1.04021	555	55535028.5	Weak	Low
chr2a	55822217	55822950	macs3_results_dup/Oran_Guchi_peak_11698	33	.	2.04399	3.38242	1.2525	557	55822495.5	Weak	Low
chr2a	56041346	56042120	macs3_results_dup/Oran_Guchi_peak_11701	47	.	2.23761	4.7853	2.19533	524	56041608	Weak	Low
chr2a	56161910	56161954	macs3_results_dup/Oran_Guchi_peak_11703	33	.	1.99286	3.3104	1.2525	866	56162343	Weak	Low
chr2a	57157409	57158017	macs3_results_dup/Oran_Guchi_peak_11711	31	.	1.9737	3.1617	1.1698	644	57157731	Weak	Low
chr2a	57742180	57743148	macs3_results_dup/Oran_Guchi_peak_11716	59	.	2.57721	5.90698	2.93145	730	57742545	Weak	Low
chr2a	58866909	58867816	macs3_results_dup/Oran_Guchi_peak_11730	78	.	2.93269	7.88025	4.54222	980	58867399	Weak	Low
chr2a	58886266	58886703	macs3_results_dup/Oran_Guchi_peak_11731	50	.	2.39947	5.00373	2.28427	910	58886721	Weak	Low
chr2a	59097554	59098723	macs3_results_dup/Oran_Guchi_peak_11735	36	.	2.04844	3.67942	1.48027	726	59097917	Weak	Low
chr2a	59252288	59253339	macs3_results_dup/Oran_Guchi_peak_11743	63	.	2.66608	6.38008	3.29267	496	59252536	Weak	Low
chr2a	59301604	59302725	macs3_results_dup/Oran_Guchi_peak_11744	50	.	2.39947	5.00373	2.28427	655	59301931.5	Weak	Low
chr2a	59301604	59302725	macs3_results_dup/Oran_Guchi_peak_11744	50	.	2.39947	5.00373	2.28427	655	59301931.5	Weak	Low
chr2a	59302684	59302725	macs3_results_dup/Oran_Guchi_peak_11744	50	.	2.39947	5.00373	2.28427	655	59303011.5	Weak	Low
chr2a	59468392	59469651	macs3_results_dup/Oran_Guchi_peak_11748	59	.	2.57721	5.90698	2.93145	598	59468691	Weak	Low
chr2a	59468963	59469651	macs3_results_dup/Oran_Guchi_peak_11748	59	.	2.57721	5.90698	2.93145	598	59469262	Weak	Low
chr2a	59470054	59470626	macs3_results_dup/Oran_Guchi_peak_11749	41	.	2.22173	4.16084	1.729	879	59470493.5	Weak	Low
chr2a	59497087	59498087	macs3_results_dup/Oran_Guchi_peak_11752	59	.	2.57721	5.90698	2.93145	466	59497320	Weak	Low
chr2a	59955237	59956394	macs3_results_dup/Oran_Guchi_peak_11769	37	.	2.13286	3.7633	1.48027	601	59955537.5	Weak	Low
chr2a	60277670	60278670	macs3_results_dup/Oran_Guchi_peak_11781	45	.	2.3106	4.57449	1.99574	690	60278015	Weak	Low
chr2a	60407682	60408682	macs3_results_dup/Oran_Guchi_peak_11786	53	.	2.45756	5.34011	2.57709	520	60407942	Weak	Low
chr2a	60499084	60499520	macs3_results_dup/Oran_Guchi_peak_11788	37	.	2.13286	3.7633	1.48027	526	60499347	Weak	Low
chr2a	61048110	61048727	macs3_results_dup/Oran_Guchi_peak_11797	26	.	1.86626	2.67305	0.848249	478	61048349	Weak	Low
chr2a	61048110	61048175	macs3_results_dup/Oran_Guchi_peak_11797	26	.	1.86626	2.67305	0.848249	478	61048349	Weak	Low
chr2a	61124259	61124894	macs3_results_dup/Oran_Guchi_peak_11801	33	.	2.01871	3.30315	1.2525	651	61124584.5	Weak	Low
chr2a	61124259	61124894	macs3_results_dup/Oran_Guchi_peak_11801	33	.	2.01871	3.30315	1.2525	651	61124584.5	Weak	Low
chr2a	63070417	63070894	macs3_results_dup/Oran_Guchi_peak_11816	50	.	2.39947	5.00373	2.28427	482	63070658	Weak	Low
chr2a	63201126	63201891	macs3_results_dup/Oran_Guchi_peak_11818	45	.	2.3106	4.57449	1.99574	630	63201441	Weak	Low
chr2a	64189113	64189982	macs3_results_dup/Oran_Guchi_peak_11822	52	.	2.40804	5.29792	2.5457	787	64189506.5	Weak	Low
chr2a	65907789	65909422	macs3_results_dup/Oran_Guchi_peak_11828	63	.	2.66608	6.38008	3.29267	1513	65908545.5	Weak	Low
chr2a	65907789	65907955	macs3_results_dup/Oran_Guchi_peak_11828	63	.	2.66608	6.38008	3.29267	1513	65908545.5	Weak	Low
chr2a	66141436	66142568	macs3_results_dup/Oran_Guchi_peak_11832	37	.	2.13286	3.7633	1.48027	601	66141736.5	Weak	Low
chr2a	66732378	66732826	macs3_results_dup/Oran_Guchi_peak_11835	33	.	1.96965	3.32075	1.2525	680	66732718	Weak	Low
chr2a	66994099	66995427	macs3_results_dup/Oran_Guchi_peak_11843	29	.	1.89087	2.97795	1.04021	1029	66994613.5	Weak	Low
chr2a	66994099	66995427	macs3_results_dup/Oran_Guchi_peak_11843	29	.	1.89087	2.97795	1.04021	1029	66994613.5	Weak	Low
chr2a	67053217	67053656	macs3_results_dup/Oran_Guchi_peak_11847	33	.	2.04399	3.38242	1.2525	459	67053446.5	Weak	Low
chr2a	67055260	67056192	macs3_results_dup/Oran_Guchi_peak_11848	41	.	2.22173	4.16084	1.729	749	67055634.5	Weak	Low
chr2a	67213786	67214926	macs3_results_dup/Oran_Guchi_peak_11851a	30	.	1.95512	3.0188	1.04021	495	67214033.5	Weak	Low
chr2a	67213786	67214926	macs3_results_dup/Oran_Guchi_peak_11851b	40	.	2.12722	4.05347	1.729	1814	67214693	Weak	Low
chr2a	67493095	67494310	macs3_results_dup/Oran_Guchi_peak_11853	61	.	2.52115	6.13863	3.14496	1196	67493693	Weak	Low
chr2a	67846940	67847317	macs3_results_dup/Oran_Guchi_peak_11858	40	.	2.12722	4.05347	1.729	701	67847290.5	Weak	Low
chr2a	70897310	70898294	macs3_results_dup/Oran_Guchi_peak_11885	41	.	2.22173	4.16084	1.729	565	70897592.5	Weak	Low
chr2a	70953134	70954134	macs3_results_dup/Oran_Guchi_peak_11887	54	.	2.48834	5.44805	2.59525	594	70953431	Weak	Low
chr2a	70961893	70962893	macs3_results_dup/Oran_Guchi_peak_11889	37	.	2.13286	3.7633	1.48027	490	70962138	Weak	Low
chr2a	70961893	70962893	macs3_results_dup/Oran_Guchi_peak_11889	37	.	2.13286	3.7633	1.48027	490	70962138	Weak	Low
chr2a	71025004	71025728	macs3_results_dup/Oran_Guchi_peak_11892	30	.	1.95512	3.0188	1.04021	653	71025330.5	Weak	Low
chr2a	71068999	71069251	macs3_results_dup/Oran_Guchi_peak_11893	26	.	1.86626	2.67305	0.848249	460	71069229	Weak	Low
chr2a	71412845	71413287	macs3_results_dup/Oran_Guchi_peak_11898	30	.	1.95512	3.0188	1.04021	530	71413110	Weak	Low
chr2a	72309598	72310740	macs3_results_dup/Oran_Guchi_peak_11903	41	.	2.22173	4.16084	1.729	521	72309858.5	Weak	Low
chr2a	72349768	72350785	macs3_results_dup/Oran_Guchi_peak_11904	33	.	2.04399	3.38242	1.2525	845	72350190.5	Weak	Low
chr2a	72391125	72391750	macs3_results_dup/Oran_Guchi_peak_11908	45	.	2.3106	4.57449	1.99574	652	72391451	Weak	Low
chr2a	72451863	72452883	macs3_results_dup/Oran_Guchi_peak_11911	37	.	2.13286	3.7633	1.48027	1391	72452558.5	Weak	Low
chr2a	72663340	72663894	macs3_results_dup/Oran_Guchi_peak_11912a	37	.	1.96194	3.71857	1.48027	583	72663631.5	Weak	Low
chr2a	72663340	72663894	macs3_results_dup/Oran_Guchi_peak_11912b	37	.	2.13286	3.7633	1.48027	1644	72664162	Weak	Low
chr2a	73542157	73542769	macs3_results_dup/Oran_Guchi_peak_11925	63	.	2.66608	6.38008	3.29267	596	73542455	Weak	Low
chr2a	73783224	73783631	macs3_results_dup/Oran_Guchi_peak_11927	33	.	1.91239	3.36628	1.2525	759	73783603.5	Weak	Low
chr2a	73783224	73783631	macs3_results_dup/Oran_Guchi_peak_11927	33	.	1.91239	3.36628	1.2525	759	73783603.5	Weak	Low
chr2a	75484722	75485877	macs3_results_dup/Oran_Guchi_peak_11946	40	.	2.12722	4.05347	1.729	1148	75485296	Weak	Low
chr2a	75525991	75527401	macs3_results_dup/Oran_Guchi_peak_11947	40	.	2.15893	4.05945	1.729	844	75526413	Weak	Low
chr2a	75722593	75723355	macs3_results_dup/Oran_Guchi_peak_11948	26	.	1.86626	2.67305	0.848249	497	75722841.5	Weak	Low
chr2a	75758090	75758858	macs3_results_dup/Oran_Guchi_peak_11949	30	.	1.95512	3.0188	1.04021	530	75758355	Weak	Low
chr2a	76107058	76107540	macs3_results_dup/Oran_Guchi_peak_11954	50	.	2.39947	5.00373	2.28427	549	76107332.5	Weak	Low
chr2a	76358862	76360318	macs3_results_dup/Oran_Guchi_peak_11958	40	.	2.19425	4.07017	1.729	686	76359205	Weak	Low
chr2a	78663876	78664492	macs3_results_dup/Oran_Guchi_peak_11978	33	.	2.04399	3.38242	1.2525	571	78664161.5	Weak	Low
chr2a	79026873	79027213	macs3_results_dup/Oran_Guchi_peak_11981	41	.	2.22173	4.16084	1.729	491	79027118.5	Weak	Low
chr2a	79412259	79412665	macs3_results_dup/Oran_Guchi_peak_11985	27	.	1.7951	2.73189	0.895197	532	79412525	Weak	Low
chr2a	79457621	79457894	macs3_results_dup/Oran_Guchi_peak_11986	45	.	2.3106	4.57449	1.99574	544	79457893	Weak	Low
chr2a	79526015	79526822	macs3_results_dup/Oran_Guchi_peak_11991	98	.	3.24749	9.89521	6.39435	702	79526366	Weak	Low
chr2a	80252370	80253106	macs3_results_dup/Oran_Guchi_peak_12002	63	.	2.66608	6.38008	3.29267	565	80252652.5	Weak	Low
chr2a	80499072	80499705	macs3_results_dup/Oran_Guchi_peak_12004	23	.	1.77739	2.34582	0.66494	537	80499340.5	Weak	Low
chr2a	80540312	80540426	macs3_results_dup/Oran_Guchi_peak_12005	50	.	2.39947	5.00373	2.28427	920	80540772	Weak	Low
chr2a	80953217	80954093	macs3_results_dup/Oran_Guchi_peak_12006	73	.	2.84382	7.3671	4.09805	507	80953470.5	Weak	Low
chr2a	81468919	81469836	macs3_results_dup/Oran_Guchi_peak_12008	41	.	2.22173	4.16084	1.729	499	81469168.5	Weak	Low
chr2a	81534013	81535611	macs3_results_dup/Oran_Guchi_peak_12009	33	.	1.99286	3.3104	1.2525	1024	81534525	Weak	Low
chr2a	82111539	82112112	macs3_results_dup/Oran_Guchi_peak_12013	41	.	2.22173	4.16084	1.729	598	82111838	Weak	Low
chr2a	82968738	82969648	macs3_results_dup/Oran_Guchi_peak_12018	50	.	2.39947	5.00373	2.28427	589	82969032.5	Weak	Low
chr2a	86404267	86405268	macs3_results_dup/Oran_Guchi_peak_12031	63	.	2.66608	6.38008	3.29267	689	86404611.5	Weak	Low
chr2a	87465271	87466265	macs3_results_dup/Oran_Guchi_peak_12038	55	.	2.48857	5.58959	2.72867	553	87465547.5	Weak	Low
chr2a	87484554	87485257	macs3_results_dup/Oran_Guchi_peak_12039	36	.	2.02366	3.68525	1.48027	442	87484775	Weak	Low
chr2a	87598416	87599271	macs3_results_dup/Oran_Guchi_peak_12045	45	.	2.16421	4.50373	1.99574	802	87598817	Weak	Low
chr2a	88336827	88337130	macs3_results_dup/Oran_Guchi_peak_12053	41	.	2.22173	4.16084	1.729	674	88337164	Weak	Low
chr2a	88409741	88410981	macs3_results_dup/Oran_Guchi_peak_12055	48	.	2.24851	4.82691	2.22681	797	88410139.5	Weak	Low
chr2a	88433507	88434520	macs3_results_dup/Oran_Guchi_peak_12056	37	.	2.13286	3.7633	1.48027	647	88433830.5	Weak	Low
chr2a	89697291	89698495	macs3_results_dup/Oran_Guchi_peak_12064	78	.	2.93269	7.88025	4.54222	1186	89697884	Weak	Low
chr2a	89815742	89816739	macs3_results_dup/Oran_Guchi_peak_12067	50	.	2.39947	5.00373	2.28427	608	89816046	Weak	Low
chr2a	91523124	91523393	macs3_results_dup/Oran_Guchi_peak_12083	47	.	2.15814	4.79722	2.20575	492	91523370	Weak	Low
chr2a	91523124	91523393	macs3_results_dup/Oran_Guchi_peak_12083	47	.	2.15814	4.79722	2.20575	492	91523370	Weak	Low
chr2a	91524677	91525495	macs3_results_dup/Oran_Guchi_peak_12084	41	.	2.22173	4.16084	1.729	475	91524914.5	Weak	Low
chr2a	91524677	91525495	macs3_results_dup/Oran_Guchi_peak_12084	41	.	2.22173	4.16084	1.729	475	91524914.5	Weak	Low
chr2a	92340948	92341743	macs3_results_dup/Oran_Guchi_peak_12092	34	.	1.86858	3.42757	1.29297	672	92341284	Weak	Low
chr2a	92587815	92589397	macs3_results_dup/Oran_Guchi_peak_12096	33	.	1.96965	3.32075	1.2525	784	92588207	Weak	Low
chr2a	92901370	92901893	macs3_results_dup/Oran_Guchi_peak_12100	30	.	1.95512	3.0188	1.04021	1061	92901900.5	Weak	Low
chr2a	93812028	93812044	macs3_results_dup/Oran_Guchi_peak_12109	26	.	1.86626	2.67305	0.848249	635	93812345.5	Weak	Low
chr2a	94812420	94813335	macs3_results_dup/Oran_Guchi_peak_12121a	20	.	1.68852	2.03779	0.502682	477	94812658.5	Weak	Low
chr2a	94812420	94813335	macs3_results_dup/Oran_Guchi_peak_12121b	23	.	1.77739	2.34582	0.66494	951	94812895.5	Weak	Low
chr2a	94817827	94818621	macs3_results_dup/Oran_Guchi_peak_12122	30	.	1.93065	3.02609	1.04673	596	94818125	Weak	Low
chr2a	94856850	94857253	macs3_results_dup/Oran_Guchi_peak_12123	33	.	1.96965	3.32075	1.2525	1048	94857374	Weak	Low
chr2a	94941801	94942829	macs3_results_dup/Oran_Guchi_peak_12126	49	.	2.36979	4.90156	2.27692	821	94942211.5	Weak	Low
chr2a	94960167	94960941	macs3_results_dup/Oran_Guchi_peak_12128	45	.	2.3106	4.57449	1.99574	575	94960454.5	Weak	Low
chr2a	95182629	95183293	macs3_results_dup/Oran_Guchi_peak_12130	44	.	2.20601	4.44242	1.98148	538	95182898	Weak	Low
chr2a	97021247	97022029	macs3_results_dup/Oran_Guchi_peak_12141	29	.	1.87376	2.99752	1.04021	817	97021655.5	Weak	Low
chr2a	98494022	98495457	macs3_results_dup/Oran_Guchi_peak_12156	52	.	2.32346	5.23512	2.49738	780	98494412	Weak	Low
chr2a	98496678	98497298	macs3_results_dup/Oran_Guchi_peak_12157	50	.	2.39947	5.00373	2.28427	670	98497013	Weak	Low
chr2a	98542292	98542510	macs3_results_dup/Oran_Guchi_peak_12158	23	.	1.77739	2.34582	0.66494	1286	98542935	Weak	Low
chr2a	98542605	98543724	macs3_results_dup/Oran_Guchi_peak_12158	23	.	1.77739	2.34582	0.66494	1286	98543248	Weak	Low
chr2a	98692806	98693583	macs3_results_dup/Oran_Guchi_peak_12161	30	.	1.83115	3.06567	1.08127	547	98693079.5	Weak	Low
chr2a	99125016	99126297	macs3_results_dup/Oran_Guchi_peak_12168	51	.	2.41623	5.19452	2.46303	656	99125344	Weak	Low
chr2a	99239847	99240076	macs3_results_dup/Oran_Guchi_peak_12173	89	.	3.11043	8.94402	5.499	792	99240243	Weak	Low
chr2a	99240377	99241362	macs3_results_dup/Oran_Guchi_peak_12173	89	.	3.11043	8.94402	5.499	792	99240773	Weak	Low
chr2a	99239847	99240514	macs3_results_dup/Oran_Guchi_peak_12173	89	.	3.11043	8.94402	5.499	792	99240243	Weak	Low
chr2a	99556822	99556937	macs3_results_dup/Oran_Guchi_peak_12175	41	.	2.22173	4.16084	1.729	900	99557272	Weak	Low
chr2a	99556994	99558082	macs3_results_dup/Oran_Guchi_peak_12176	45	.	2.3106	4.57449	1.99574	499	99557243.5	Weak	Low
chr2a	99659111	99659660	macs3_results_dup/Oran_Guchi_peak_12177	72	.	2.80864	7.23596	4.02294	724	99659473	Weak	Low
chr2a	100080525	100080917	macs3_results_dup/Oran_Guchi_peak_12179	68	.	2.75495	6.86692	3.68088	836	100080943	Weak	Low
chr2a	100351524	100352358	macs3_results_dup/Oran_Guchi_peak_12184	50	.	2.39947	5.00373	2.28427	677	100351862.5	Weak	Low
chr2a	101471142	101471299	macs3_results_dup/Oran_Guchi_peak_12189a	53	.	2.45756	5.34011	2.57709	833	101471558.5	Weak	Low
chr2a	101471142	101471299	macs3_results_dup/Oran_Guchi_peak_12189b	41	.	2.22173	4.16084	1.729	2139	101472211.5	Weak	Low
chr2a	104401965	104402804	macs3_results_dup/Oran_Guchi_peak_12197	45	.	2.1045	4.57272	1.99574	497	104402213.5	Weak	Low
chr2a	105125527	105126871	macs3_results_dup/Oran_Guchi_peak_12200	78	.	2.93269	7.88025	4.54222	625	105125839.5	Weak	Low
chr2a	105403915	105404667	macs3_results_dup/Oran_Guchi_peak_12205	45	.	2.3106	4.57449	1.99574	536	105404183	Weak	Low
chr2a	107058539	107059910	macs3_results_dup/Oran_Guchi_peak_12213a	54	.	2.48834	5.44805	2.59525	1643	107059360.5	Weak	Low
chr2a	107058539	107059910	macs3_results_dup/Oran_Guchi_peak_12213b	78	.	2.93269	7.88025	4.54222	4302	107060690	Weak	Low
chr2a	107058539	107059910	macs3_results_dup/Oran_Guchi_peak_12213c	63	.	2.66608	6.38008	3.29267	6568	107061823	Weak	Low
chr2a	107076040	107077183	macs3_results_dup/Oran_Guchi_peak_12217a	37	.	2.13286	3.7633	1.48027	488	107076284	Weak	Low
chr2a	107076040	107077183	macs3_results_dup/Oran_Guchi_peak_12217b	78	.	2.92982	7.86944	4.54222	1371	107076725.5	Weak	Low
chr2a	107076040	107077183	macs3_results_dup/Oran_Guchi_peak_12217c	58	.	2.55992	5.84538	2.93145	2915	107077497.5	Weak	Low
chr2a	107595686	107596656	macs3_results_dup/Oran_Guchi_peak_12219	30	.	1.95512	3.0188	1.04021	492	107595932	Weak	Low
chr2a	108337620	108337672	macs3_results_dup/Oran_Guchi_peak_12226	37	.	2.13286	3.7633	1.48027	506	108337873	Weak	Low
chr2a	108776947	108777947	macs3_results_dup/Oran_Guchi_peak_12230	37	.	2.13286	3.7633	1.48027	691	108777292.5	Weak	Low
chr2a	108825993	108826764	macs3_results_dup/Oran_Guchi_peak_12231	50	.	2.39947	5.00373	2.28427	482	108826234	Weak	Low
chr2a	111691208	111691871	macs3_results_dup/Oran_Guchi_peak_12236	37	.	2.13286	3.7633	1.48027	494	111691455	Weak	Low
chr2a	112703011	112703708	macs3_results_dup/Oran_Guchi_peak_12238	52	.	2.32346	5.23512	2.49738	556	112703289	Weak	Low
chr2a_random	8607409	8608306	macs3_results_dup/Oran_Guchi_peak_12243	41	.	2.22173	4.16084	1.729	499	8607658.5	Weak	Low
chr2a_random	9779229	9780001	macs3_results_dup/Oran_Guchi_peak_12244	40	.	2.00746	4.07496	1.729	533	9779495.5	Weak	Low
chr2a_random	11281845	11282858	macs3_results_dup/Oran_Guchi_peak_12246	89	.	2.92306	8.9472	5.5012	1489	11282589.5	Weak	Low
chr2a_random	11302907	11303907	macs3_results_dup/Oran_Guchi_peak_12248	124	.	3.64364	12.4125	8.76843	1544	11303679	Strong	Low
chr2a_random	12236149	12237282	macs3_results_dup/Oran_Guchi_peak_12253	52	.	2.28706	5.21263	2.47813	720	12236509	Weak	Low
chr2a_random	12235833	12236873	macs3_results_dup/Oran_Guchi_peak_12253	52	.	2.28706	5.21263	2.47813	720	12236193	Weak	Low
chr2b	3985174	3986203	macs3_results_dup/Oran_Guchi_peak_12258	68	.	2.75495	6.86692	3.68088	816	3985582	Weak	Low
chr2b	3994781	3995781	macs3_results_dup/Oran_Guchi_peak_12259a	73	.	2.84382	7.3671	4.09805	886	3995224	Weak	Low
chr2b	3994781	3995781	macs3_results_dup/Oran_Guchi_peak_12259b	142	.	3.91025	14.2892	10.5788	3872	3996717	Strong	Low
chr2b	3994781	3995781	macs3_results_dup/Oran_Guchi_peak_12259c	118	.	3.55477	11.8072	8.18933	6670	3998116	Strong	Low
chr2b	3999136	4001992	macs3_results_dup/Oran_Guchi_peak_12260a	100	.	3.28816	10.0556	6.53011	2710	4000491	Weak	Low
chr2b	4002340	4003340	macs3_results_dup/Oran_Guchi_peak_12260a	100	.	3.28816	10.0556	6.53011	2710	4003695	Weak	Low
chr2b	3996924	3998229	macs3_results_dup/Oran_Guchi_peak_12260a	100	.	3.28816	10.0556	6.53011	2710	3998279	Weak	Low
chr2b	3999136	4001992	macs3_results_dup/Oran_Guchi_peak_12260b	170	.	3.97236	17.0353	13.2404	4404	4001338	Strong	Low
chr2b	4002340	4003340	macs3_results_dup/Oran_Guchi_peak_12260b	170	.	3.97236	17.0353	13.2404	4404	4004542	Strong	Low
