Sample	aligned_libsize	Subfamily:Family:Class	copies	fpkm	uniq_counts	tot_counts	tot_reads	score
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR27B:ERV1:LTR	527	28.4279882892	127	128.58	130	98.91
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR54:ERV1:LTR	1022	42.8421835842	126	129.09	128	100.85
Orang_Jaqo_Zeb2_neg_R1	9136678	MER74B:ERVL:LTR	823	62.7458800569	126	152.64	155	98.47
Orang_Jaqo_Zeb2_neg_R1	9136678	MER89:ERV1:LTR	1192	42.6570809348	126	128.57	131	98.14
Orang_Jaqo_Zeb2_neg_R1	9136678	MER51B:ERV1:LTR	664	47.798645936	124	124.52	127	98.04
Orang_Jaqo_Zeb2_neg_R1	9136678	MER52C:ERV1:LTR	342	23.2307378299	123	125.50	126	99.60
Orang_Jaqo_Zeb2_neg_R1	9136678	Tigger3d:MER2_type:DNA	400	43.8017735292	123	127.21	129	98.62
Orang_Jaqo_Zeb2_neg_R1	9136678	Charlie7a:MER1_type:DNA	1277	87.2171045068	120	123.95	125	99.16
Orang_Jaqo_Zeb2_neg_R1	9136678	HERVH48-int:ERV1:LTR	115	11.6598355441	119	124.00	124	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1P4c:L1:LINE	61	37.3040897522	119	119.98	121	99.16
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR3:ERVK:LTR	75	24.273034585	119	146.08	152	96.11
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR33A_:ERVL:LTR	1418	45.3506610636	118	118.00	118	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER96:hAT:DNA	1109	77.5746742367	118	118.00	120	98.33
Orang_Jaqo_Zeb2_neg_R1	9136678	HERV17-int:ERV1:LTR	857	31.2012194586	116	118.09	119	99.24
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR3A:ERVK:LTR	139	31.5800065773	116	116.50	117	99.57
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR43:ERV1:LTR	420	30.4209660078	116	128.85	131	98.36
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR84b:ERVL:LTR	1037	63.1660388543	116	116.78	120	97.31
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR52:ERVL:LTR	961	35.8206786254	114	114.00	114	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER76:ERVL:LTR	627	38.9891366085	114	116.00	116	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1A1-int:MaLR:LTR	424	11.5784024505	114	115.00	115	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Arthur1:Tip100:DNA	2653	70.5758708831	113	117.50	118	99.58
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR27:ERV1:LTR	341	39.3968463725	113	115.46	116	99.53
Orang_Jaqo_Zeb2_neg_R1	9136678	MER45B:Tip100:DNA	1172	40.6415034452	113	119.00	119	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1F1-int:MaLR:LTR	139	18.9686610288	113	116.57	118	98.78
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT2B2:ERVL:LTR	1962	46.5330711801	113	114.11	116	98.37
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR16E2:ERVL:LTR	2045	64.894998261	111	113.55	115	98.74
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR5A:ERVK:LTR	154	24.9261634517	111	113.00	113	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR82A:ERVL:LTR	1002	41.0860035435	111	119.00	119	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1MEa:L1:LINE	352	35.8656555145	110	110.00	110	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER4D0:ERV1:LTR	402	24.9476963353	109	111.32	113	98.52
Orang_Jaqo_Zeb2_neg_R1	9136678	Kanga1c:Tc2:DNA	535	61.861060452	107	110.00	110	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR16B2:ERVL:LTR	1409	53.8088614441	107	109.00	110	99.09
Orang_Jaqo_Zeb2_neg_R1	9136678	MER72:ERV1:LTR	676	37.202202491	106	106.00	106	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Charlie24:MER1_type:DNA	1093	62.5970593141	105	105.00	105	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Tigger9a:Tigger:DNA	911	58.4150912848	105	106.00	107	99.07
Orang_Jaqo_Zeb2_neg_R1	9136678	HERVK14-int:ERVK:LTR	355	21.7794131637	104	105.00	105	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR7B:ERV1:LTR	685	61.7880040386	104	112.07	116	96.61
Orang_Jaqo_Zeb2_neg_R1	9136678	FLAM:Alu:SINE	1142	72.7264680488	102	102.00	102	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER6:MER2_type:DNA	761	34.3698529851	101	103.50	107	96.73
Orang_Jaqo_Zeb2_neg_R1	9136678	MER34B:ERV1:LTR	594	34.4113636777	100	100.87	102	98.90
Orang_Jaqo_Zeb2_neg_R1	9136678	Tigger9b:MER2_type:DNA	686	44.5148897844	100	100.43	101	99.44
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1J-int:MaLR:LTR	1285	29.0843929597	99	101.35	103	98.40
Orang_Jaqo_Zeb2_neg_R1	9136678	HUERS-P3b-int:ERV1:LTR	381	19.9312008254	98	101.50	102	99.51
Orang_Jaqo_Zeb2_neg_R1	9136678	MER92B:ERV1:LTR	770	35.7379904286	98	98.35	99	99.34
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR56:ERV1:LTR	800	42.1377161942	97	99.50	100	99.50
Orang_Jaqo_Zeb2_neg_R1	9136678	L1PBa1:L1:LINE	523	21.5138694841	96	99.58	101	98.59
Orang_Jaqo_Zeb2_neg_R1	9136678	MER106B:MER1_type:DNA	725	62.0978776658	96	96.71	98	98.69
Orang_Jaqo_Zeb2_neg_R1	9136678	MER58D:MER1_type:DNA	699	59.3442156693	96	96.43	97	99.41
Orang_Jaqo_Zeb2_neg_R1	9136678	L1M3b:L1:LINE	562	15.0023172159	95	96.00	96	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER61A:ERV1:LTR	728	34.4144839992	95	97.20	99	98.18
Orang_Jaqo_Zeb2_neg_R1	9136678	MamRep1879:hAT?:DNA	1259	67.9688030612	95	95.00	95	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LOR1a:ERV1:LTR	677	35.3187849337	93	97.13	104	93.39
Orang_Jaqo_Zeb2_neg_R1	9136678	MSTD-int:MaLR:LTR	678	23.75929249	93	95.00	95	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR10A:ERV1:LTR	250	24.3250003954	92	94.00	94	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER44D:MER2_type:DNA	556	34.8200289094	92	93.64	96	97.54
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1E:MaLR:LTR	808	37.0603969878	92	92.00	92	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MamGypLTR1b:Gypsy:LTR	1032	42.2572616256	91	91.71	92	99.69
Orang_Jaqo_Zeb2_neg_R1	9136678	Tigger12A:MER2_type:DNA	465	46.8051972651	91	91.00	91	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER45C:Tip100:DNA	1056	38.436641901	89	92.00	92	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HERVL74-int:ERVL:LTR	590	39.3927792097	87	96.34	97	99.32
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR73:ERV1:LTR	178	21.8070595177	87	87.00	87	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER65-int:ERV1:LTR	812	35.6283703133	87	87.00	87	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MamRep488:hAT:DNA	407	49.5083500092	87	87.55	88	99.49
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR1B:ERV1:LTR	1042	31.3533444366	86	90.00	91	98.90
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR37B:ERV1:LTR	1693	48.040538543	86	86.00	86	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER66B:ERV1:LTR	1204	44.2849331549	86	88.50	89	99.44
Orang_Jaqo_Zeb2_neg_R1	9136678	Charlie20a:Charlie:DNA	731	47.4744956285	85	86.47	87	99.39
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1A0-int:MaLR:LTR	834	19.4208344442	85	86.76	89	97.48
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR33C:ERVL:LTR	863	38.6851042524	84	84.00	84	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER97c:MER1_type?:DNA	1135	41.0297215859	84	87.50	90	97.22
Orang_Jaqo_Zeb2_neg_R1	9136678	PABL_A:ERV1:LTR	468	27.9180478003	84	84.50	85	99.41
Orang_Jaqo_Zeb2_neg_R1	9136678	L1M3e:L1:LINE	754	28.0979605884	83	84.50	85	99.41
Orang_Jaqo_Zeb2_neg_R1	9136678	MER75:PiggyBac:DNA	434	30.4956081842	83	86.00	87	98.85
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1H-int:MaLR:LTR	720	34.9625553925	82	85.28	87	98.02
Orang_Jaqo_Zeb2_neg_R1	9136678	Ricksha_c:MuDR:DNA	989	32.1576744515	82	82.52	83	99.42
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR47A:ERVL:LTR	763	39.5648268909	81	84.56	87	97.20
Orang_Jaqo_Zeb2_neg_R1	9136678	MER5C1:MER1_type:DNA	454	42.7863328771	80	80.00	80	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Charlie13a:Charlie:DNA	481	41.6357420894	79	81.20	83	97.84
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR32:ERVL:LTR	1123	41.1749059756	79	81.00	81	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR35:ERV1:LTR	257	21.0441716266	79	80.00	81	98.77
Orang_Jaqo_Zeb2_neg_R1	9136678	MER70-int:ERVL:LTR	206	16.5648349512	79	80.00	80	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1G-int:MaLR:LTR	144	8.11664439892	79	79.58	82	97.05
Orang_Jaqo_Zeb2_neg_R1	9136678	L1M3f:L1:LINE	685	19.4748019459	78	79.50	81	98.15
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR16D:ERVL:LTR	1007	34.5438208662	78	78.00	78	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR46-int:ERV1:LTR	78	11.8514978285	77	81.00	81	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER66A:ERV1:LTR	312	27.7336163973	77	77.46	78	99.30
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR75:ERVL:LTR	339	30.4847613334	76	76.00	76	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR25-int:ERV1:LTR	342	17.143956257	75	78.00	79	98.73
Orang_Jaqo_Zeb2_neg_R1	9136678	MER63C:AcHobo:DNA	880	35.1780530322	75	75.81	76	99.75
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1A-int:MaLR:LTR	394	15.8616170949	75	75.87	77	98.53
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR17:ERV1:LTR	767	27.8379646264	74	76.00	76	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Tigger11a:MER2_type:DNA	379	40.4964945324	74	77.54	78	99.42
Orang_Jaqo_Zeb2_neg_R1	9136678	Tigger16a:Tigger:DNA	584	57.5172362492	73	74.00	74	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LOR1b:ERV1:LTR	948	30.0268059131	72	72.00	74	97.30
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR85c:Gypsy?:LTR	988	40.9124154616	72	72.00	72	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER54B:ERVL:LTR	400	18.6997157579	72	74.46	75	99.28
Orang_Jaqo_Zeb2_neg_R1	9136678	Charlie3:MER1_type:DNA	312	20.9747089163	71	77.25	78	99.04
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR4:ERV1:LTR	77	16.3079413241	71	72.41	73	99.18
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR6A:ERV1:LTR	190	31.1362744784	71	76.24	77	99.02
Orang_Jaqo_Zeb2_neg_R1	9136678	MER106A:MER1_type:DNA	634	45.3168805734	71	71.50	72	99.31
Orang_Jaqo_Zeb2_neg_R1	9136678	MER57E1:ERV1:LTR	454	22.3192979198	71	73.76	75	98.34
Orang_Jaqo_Zeb2_neg_R1	9136678	Charlie13b:Charlie:DNA	344	41.6377934921	70	70.00	70	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER41C:ERV1:LTR	762	29.2151086128	69	69.00	69	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	AluYa5:Alu:SINE	347	42.1874419253	68	72.30	79	91.53
Orang_Jaqo_Zeb2_neg_R1	9136678	HERVS71-int:ERV1:LTR	106	16.2711425181	68	73.50	74	99.32
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR19B:ERV1:LTR	219	16.4905872701	68	68.00	68	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR64:ERV1:LTR	330	24.168400152	68	69.00	69	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Kanga1a:Tc2:DNA	628	29.4786943825	67	68.67	69	99.52
Orang_Jaqo_Zeb2_neg_R1	9136678	L1MEg2:L1:LINE	663	25.2527942171	67	67.72	68	99.58
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR76:ERV1:LTR	135	14.7650919514	66	66.38	67	99.07
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT2C2:ERVL:LTR	1229	32.0917987578	66	66.50	67	99.25
Orang_Jaqo_Zeb2_neg_R1	9136678	AluYg6:Alu:SINE	164	21.9888111326	65	65.83	67	98.26
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR16B:ERVL:LTR	660	23.1122878124	65	65.00	65	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR24:ERV1:LTR	272	27.1239784519	65	67.00	68	98.53
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR83:ERVL:LTR	638	27.6589797935	65	67.00	67	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Kanga11a:Tc2:DNA	740	43.3609871704	64	64.00	64	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1MEg1:L1:LINE	730	24.2817066206	64	64.56	65	99.33
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR22C:ERVK:LTR	309	23.0222605148	64	65.52	66	99.27
Orang_Jaqo_Zeb2_neg_R1	9136678	MER107:DNA:DNA	269	36.1699530559	64	64.00	64	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L5:RTE:LINE	637	34.9266877262	63	65.00	65	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR13_:ERVK:LTR	26	12.1506795459	63	64.10	65	98.62
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR25:ERV1:LTR	131	11.2957021059	63	64.00	64	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Charlie10b:MER1_type:DNA	243	36.0908376643	62	90.39	91	99.33
Orang_Jaqo_Zeb2_neg_R1	9136678	Charlie26a:MER1_type:DNA	462	34.3653215188	62	62.00	62	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR38B:ERV1:LTR	194	40.5068766976	62	62.00	62	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR51:ERV1:LTR	389	17.8467061203	62	62.00	62	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Charlie25:MER1_type:DNA	883	22.637305799	61	61.00	61	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR24B:ERV1:LTR	402	24.7888825492	61	63.50	65	97.69
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR28:ERV1:LTR	491	10.7921816026	61	61.00	61	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR45C:ERV1:LTR	375	31.3686303639	61	63.47	64	99.17
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR9B:ERV1:LTR	633	24.2482539302	61	61.50	63	97.63
Orang_Jaqo_Zeb2_neg_R1	9136678	MER83:ERV1:LTR	405	25.8654836419	61	61.58	64	96.22
Orang_Jaqo_Zeb2_neg_R1	9136678	MER57B1:ERV1:LTR	906	18.3529476814	59	59.00	59	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER89-int:ERV1:LTR	543	26.6812848728	59	61.00	61	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	FRAM/FAM:Alu:SINE	475	42.680657267	58	61.66	63	97.87
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR45B:ERV1:LTR	374	19.195724808	58	58.00	61	95.08
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR62:ERVL:LTR	268	21.469145553	58	58.00	58	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR71A:ERV1:LTR	149	14.7697400595	58	58.62	61	96.10
Orang_Jaqo_Zeb2_neg_R1	9136678	MER41D:ERV1:LTR	373	29.6687975924	58	58.00	58	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	ORSL-2b:Tip100:DNA	600	27.4824240937	58	58.00	58	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Zaphod:Tip100:DNA	1824	34.8296305436	58	59.73	60	99.55
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR61:ERV1:LTR	110	14.582600494	57	57.50	58	99.14
Orang_Jaqo_Zeb2_neg_R1	9136678	MER101:ERV1:LTR	319	22.2228410226	57	59.59	62	96.12
Orang_Jaqo_Zeb2_neg_R1	9136678	MER52D:ERV1:LTR	546	14.2788733342	57	63.00	63	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR85b:Gypsy?:LTR	1006	24.2519995365	56	57.50	58	99.14
Orang_Jaqo_Zeb2_neg_R1	9136678	MER34C_:ERV1:LTR	829	23.5108369645	56	56.00	56	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MamGypLTR1c:Gypsy:LTR	1005	31.6308964385	56	61.63	64	96.30
Orang_Jaqo_Zeb2_neg_R1	9136678	L1M:L1:LINE	816	39.1259977954	55	57.00	57	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER99:hAT?:DNA	251	14.9368754541	55	55.00	55	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HERVL18-int:ERVL:LTR	524	23.1843636486	54	60.20	59	102.03
Orang_Jaqo_Zeb2_neg_R1	9136678	HERVK11-int:ERVK:LTR	241	8.29432180452	53	59.42	62	95.84
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR23:ERV1:LTR	733	33.0894452049	53	53.50	54	99.07
Orang_Jaqo_Zeb2_neg_R1	9136678	MER87:ERV1:LTR	341	18.7189748993	53	53.00	53	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER95:ERV:LTR	162	19.8466792707	53	53.89	55	97.99
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR12F:ERV1:LTR	503	23.4277014249	52	55.94	57	98.15
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1F-int:MaLR:LTR	460	20.2481193638	52	52.25	53	98.58
Orang_Jaqo_Zeb2_neg_R1	9136678	L1M3a:L1:LINE	551	25.4612609357	51	51.00	51	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR6B:ERV1:LTR	119	15.5779499409	51	52.19	53	98.47
Orang_Jaqo_Zeb2_neg_R1	9136678	MER48:ERV1:LTR	176	13.9974042985	51	52.00	54	96.30
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT2E:ERVL:LTR	351	17.5362084797	51	51.00	52	98.08
Orang_Jaqo_Zeb2_neg_R1	9136678	SVA_B:Other:Other	26	3.19243198868	51	53.03	67	79.15
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR57:ERVL:LTR	216	17.5323173807	50	52.00	52	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER66C:ERV1:LTR	564	24.2455954454	50	50.00	50	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	ERVL-int:ERVL:LTR	956	24.4813737482	48	48.00	48	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR86A1:ERVL:LTR	458	36.6756244608	48	48.00	48	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	ALINE:RTE:LINE	250	27.7260574039	47	47.00	47	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR21B:ERV1:LTR	49	13.7237898247	47	47.00	47	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER66-int:ERV1:LTR	615	25.3410969273	47	48.00	49	97.96
Orang_Jaqo_Zeb2_neg_R1	9136678	PABL_A-int:ERV1:LTR	385	14.3775565692	47	49.50	50	99.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1HS:L1:LINE	125	6.66952653834	46	54.72	71	77.07
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR31:ERV1:LTR	220	12.0202472635	46	46.00	46	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER50B:ERV1:LTR	613	18.2459033709	46	46.00	46	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER70B:ERVL:LTR	459	15.1706544989	46	46.00	46	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	HUERS-P1-int:ERV1:LTR	443	15.0917571588	45	45.50	46	98.91
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR47B:ERVL:LTR	327	16.7207069497	45	45.76	46	99.47
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR54B:ERV1:LTR	726	20.7003540243	45	46.00	46	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER70A:ERVL:LTR	454	13.7825039531	45	45.62	46	99.18
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1F2-int:MaLR:LTR	240	10.8696118205	45	46.23	47	98.36
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR26:ERV1:LTR	561	18.5581905288	44	48.30	48	100.63
Orang_Jaqo_Zeb2_neg_R1	9136678	PRIMA4_LTR:ERV1:LTR	322	15.9997793469	44	44.00	44	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER84:ERV1:LTR	301	17.7244111123	42	42.00	42	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR22B:ERVK:LTR	168	15.1578188599	41	41.00	41	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER110A:ERV1:LTR	568	24.9659351958	41	42.00	42	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER57A1:ERV1:LTR	930	17.723209302	41	41.00	41	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1P4a:L1:LINE	596	6.67287665122	40	42.00	42	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR26B:ERV1:LTR	400	20.5598765867	40	40.00	40	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR46:ERV1:LTR	204	16.693996542	40	40.87	42	97.30
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR55:ERV:LTR	369	13.6859579599	40	40.00	41	97.56
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR88b:Gypsy?:LTR	1447	37.555046497	40	41.50	42	98.81
Orang_Jaqo_Zeb2_neg_R1	9136678	Arthur1B:Tip100:DNA	1474	21.6982336197	39	40.00	40	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Charlie11:MER1_type:DNA	89	6.17040994635	39	40.00	40	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR12_:ERV1:LTR	531	17.3154696399	39	40.00	40	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MSTC-int:MaLR:LTR	153	6.29291522236	39	42.17	45	93.71
Orang_Jaqo_Zeb2_neg_R1	9136678	MamRep1894:hAT:DNA	591	22.5477855822	39	39.00	39	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	PABL_B-int:ERV1:LTR	213	8.81138294486	39	40.00	40	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1M3d:L1:LINE	513	18.2203993736	38	38.00	38	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1M3de:L1:LINE	455	12.6654533874	38	38.00	38	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR1D:ERV1:LTR	871	20.3473064214	38	40.00	41	97.56
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR29:ERV1:LTR	633	23.5956977872	38	38.00	38	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER11D:ERVK:LTR	212	14.1578977654	38	39.00	39	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER41G:ERV1:LTR	101	12.7944193945	38	38.00	38	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER51-int:ERV1:LTR	469	13.854021919	38	38.00	38	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER57D:ERV1:LTR	442	16.0219972701	38	38.00	38	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Merlin1_HS:Merlin:DNA	40	18.0845293182	38	38.34	39	98.32
Orang_Jaqo_Zeb2_neg_R1	9136678	Tigger6b:MER2_type:DNA	204	11.176805588	38	39.50	40	98.75
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR81A:ERV1?:LTR	885	20.5354466961	37	37.40	38	98.43
Orang_Jaqo_Zeb2_neg_R1	9136678	AluYc3:Alu:SINE	755	29.5591067268	36	36.19	38	95.24
Orang_Jaqo_Zeb2_neg_R1	9136678	Kanga1b:Tc2:DNA	333	19.050592206	36	37.95	40	94.87
Orang_Jaqo_Zeb2_neg_R1	9136678	MER50-int:ERV1:LTR	467	15.1957128148	36	41.00	41	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MLT1J2-int:MaLR:LTR	522	11.417941126	35	35.00	35	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	PABL_B:ERV1:LTR	301	10.8993506198	35	35.00	35	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Ricksha_0:MuDR:DNA	328	11.8577300935	35	35.48	36	98.56
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR10D:ERV1:LTR	176	15.1023620623	34	35.62	37	96.27
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR14:ERVK:LTR	73	12.5704975979	34	36.00	36	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR88a:Gypsy:LTR	826	18.1919884902	34	34.00	34	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR90A:LTR:LTR	345	20.2534390975	34	35.00	35	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	L1P5:L1:LINE	789	11.4401353674	33	33.00	36	91.67
Orang_Jaqo_Zeb2_neg_R1	9136678	MER30B:MER1_type:DNA	141	16.3692240787	33	33.00	33	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	Arthur1C:Tip100:DNA	443	19.1927990571	32	32.00	32	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR10F:ERV1:LTR	388	14.6004905142	32	45.35	48	94.49
Orang_Jaqo_Zeb2_neg_R1	9136678	LTR71B:ERV1:LTR	211	10.7411747874	32	32.00	32	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER57E2:ERV1:LTR	154	16.2185937963	32	32.00	32	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MER67A:ERV1:LTR	401	10.5809059864	31	32.00	32	100.00
Orang_Jaqo_Zeb2_neg_R1	9136678	MamGypLTR1a:Gypsy:LTR	910	19.3780273179	31	31.00	31	100.00
